-0.000737,   0.001018,   -0.002650,   0.000000,    0.000000,    0.000000,    0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   -0.007359,      -0.006973,   0.003517,    -0.230000,    -0.814000,    9.777000
-0.000737,   0.001018,   -0.002650,   0.000000,    0.000000,    0.000000,    0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   -0.014506,      -0.013446,   -0.002887,    -0.237000,    -0.807000,    9.771000
-0.000710,   0.000935,   -0.002709,   0.000000,    0.000000,    0.000000,    0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   -0.019601,      -0.016101,   -0.007009,    -0.242000,    -0.804000,    9.767000
-0.000442,   0.000678,   -0.002756,   0.000000,    0.000000,    0.000000,    0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   -0.021652,      -0.018923,   -0.009207,    -0.244000,    -0.801000,    9.765000
-0.000153,   0.000616,   -0.003254,   0.000000,    0.000000,    0.000000,    0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   -0.020405,      -0.008799,   0.001652,    -0.243000,    -0.812000,    9.775000
-0.000153,   0.000616,   -0.003254,   0.000000,    0.000000,    0.000000,    0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   -0.014357,      0.005069,   0.003684,    -0.237000,    -0.826000,    9.776000
-0.000383,   -0.000037,   -0.002928,   0.000000,    -0.000000,    0.000000,    0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.010456,      0.001417,   -0.000727,    -0.233000,    -0.822000,    9.772000
-0.000383,   -0.000037,   -0.002928,   0.000000,    -0.000000,    0.000000,    0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.008529,      -0.000325,   -0.003928,    -0.231000,    -0.820000,    9.769000
0.000122,   -0.000808,   -0.001493,   -0.000000,    -0.000000,    0.000000,    -0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.004931,      -0.007871,   -0.021708,    -0.227000,    -0.811000,    9.752000
0.000122,   -0.000808,   -0.001493,   -0.000000,    -0.000000,    0.000000,    -0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.002169,      -0.013013,   -0.032240,    -0.224000,    -0.805000,    9.742000
0.000269,   -0.000986,   -0.001482,   -0.000000,    -0.000000,    0.000000,    -0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.001968,      -0.002721,   -0.023350,    -0.224000,    -0.816000,    9.750000
0.000269,   -0.000986,   -0.001482,   -0.000000,    -0.000000,    0.000000,    -0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.000866,      0.002923,   -0.018886,    -0.223000,    -0.822000,    9.754000
0.000269,   -0.000986,   -0.001482,   -0.000000,    -0.000000,    0.000000,    -0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.000792,      0.005662,   -0.015646,    -0.223000,    -0.825000,    9.757000
0.000269,   -0.000986,   -0.001482,   -0.000000,    -0.000000,    0.000000,    -0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.000743,      0.007488,   -0.013486,    -0.223000,    -0.827000,    9.759000
0.001272,   -0.001320,   -0.000967,   -0.000000,    -0.000000,    0.000000,    -0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.000717,      0.009397,   -0.012323,    -0.223000,    -0.829000,    9.760000
0.001272,   -0.001320,   -0.000967,   -0.000000,    -0.000000,    0.000000,    -0.000000,   -0.000000,   2.956588,   0.022689,    -0.083776,   -0.000717,      0.009397,   -0.012323,    -0.223000,    -0.829000,    9.760000
0.001691,   -0.000231,   -0.000924,   -0.000000,    0.000000,    0.000000,    -0.000000,   0.000000,   2.956588,   0.022689,    -0.082030,   0.001267,      0.018519,   -0.013055,    -0.221000,    -0.821000,    9.760000
0.001691,   -0.000231,   -0.000924,   -0.000000,    0.000000,    0.000000,    -0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   0.003557,      0.010386,   -0.000291,    -0.219000,    -0.831000,    9.772000
0.001373,   0.000164,   -0.001682,   -0.000000,    0.000000,    0.000000,    -0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   0.006841,      0.004315,   0.012173,    -0.216000,    -0.826000,    9.785000
0.001373,   0.000164,   -0.001682,   -0.000000,    0.000000,    0.000000,    -0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   0.008016,      0.000657,   0.019870,    -0.215000,    -0.823000,    9.793000
0.001120,   0.000557,   -0.000903,   -0.000000,    0.000000,    0.000000,    -0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   0.007778,      -0.004486,   0.009405,    -0.215000,    -0.817000,    9.783000
0.001045,   0.000437,   -0.000828,   -0.000000,    0.000000,    0.000000,    -0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   -0.000500,      0.003578,   -0.002779,    -0.223000,    -0.824000,    9.770000
0.000971,   0.000194,   -0.001400,   -0.000000,    0.000000,    0.000000,    -0.000000,   0.000000,   2.956588,   0.022689,    -0.083776,   0.008239,      -0.000484,   -0.014360,    -0.214000,    -0.819000,    9.759000
