0.224103,1.000000,0.200000,0.199225,0.000000,0.020808, -0.397667,1.000000
0.234104,1.000000,0.200000,0.199195,0.000000,0.008531, -0.397576,1.000000
0.289091,1.000000,0.200000,0.199195,0.000000,0.014165, -0.397576,1.000000
0.298532,1.000000,0.200000,0.199195,0.000000,-0.005122, -0.397576,1.000000
0.338650,1.000000,0.200000,0.199195,0.000000,-0.002216, -0.397576,1.000000
0.375089,1.000000,0.200000,0.199195,0.000000,-0.038863, -0.397576,1.000000
0.419255,1.000000,0.200000,0.199195,0.000000,-0.011432, -0.397576,1.000000
0.425838,1.000000,0.200000,0.199195,0.000000,-0.020246, -0.397576,1.000000
0.432361,1.000000,0.200000,0.199195,0.000000,-0.018867, -0.397576,1.000000
0.440226,1.000000,0.200000,0.199195,0.000000,-0.016927, -0.397576,1.000000
0.448158,1.000000,0.200000,0.199195,0.000000,-0.012159, -0.397576,1.000000
0.494914,1.000000,0.200000,0.199195,0.000000,-0.004302, -0.397576,1.000000
0.514010,1.000000,0.200000,0.199195,0.000000,-0.011992, -0.397576,1.000000
0.554784,1.000000,0.200000,0.199225,0.000000,-0.009944, -0.397667,1.000000
0.572386,1.000000,0.200000,0.199225,0.000000,-0.010265, -0.397667,1.000000
0.610760,1.000000,0.200000,0.199225,0.000000,0.004271, -0.397667,1.000000
0.640797,1.000000,0.200000,0.199218,0.000000,0.005266, -0.397644,1.000000
0.675550,1.000000,0.200000,0.199218,0.000000,0.006472, -0.397644,1.000000
0.709956,1.000000,0.200000,0.199218,0.000000,-0.008287, -0.397644,1.000000
0.741959,1.000000,0.200000,0.199218,0.000000,-0.006261, -0.397644,1.000000
0.764078,1.000000,0.200000,0.199225,0.000000,-0.058320, -0.397667,1.000000
0.797968,1.000000,0.200000,0.199225,0.000000,0.018126, -0.397667,1.000000
0.827100,1.000000,0.200000,0.199218,0.000000,0.019865, -0.397644,1.000000
0.855882,1.000000,0.200000,0.199225,0.000000,0.021280, -0.397667,1.000000
0.895489,1.000000,0.200000,0.199225,0.000000,0.000011, -0.397667,1.000000
0.922306,1.000000,0.200000,0.199225,0.000000,-0.008417, -0.397667,1.000000
0.950663,1.000000,0.200000,0.199218,0.000000,-0.027337, -0.397644,1.000000
0.981124,1.000000,0.200000,0.199218,0.000000,-0.010859, -0.397644,1.000000
1.011348,1.000000,0.200000,0.199218,0.000000,-0.007627, -0.397644,1.000000
1.041422,1.000000,0.200000,0.199218,0.000000,0.001611, -0.397644,1.000000
1.076012,1.000000,0.200000,0.199218,0.000000,0.006563, -0.397644,1.000000
1.101880,1.000000,0.200000,0.199218,0.000000,-0.008168, -0.397644,1.000000
1.126337,1.000000,0.200000,0.199218,0.000000,0.002215, -0.397644,1.000000
1.158499,1.000000,0.200000,0.199210,0.000000,-0.003744, -0.397619,1.000000
1.187459,1.000000,0.200000,0.199210,0.000000,0.008038, -0.397619,1.000000
1.203439,1.000000,0.200000,0.199210,0.000000,0.001549, -0.397619,1.000000
1.233346,1.000000,0.200000,0.199210,0.000000,0.000155, -0.397619,1.000000
1.254768,1.000000,0.200000,0.199210,0.000000,-0.007647, -0.397619,1.000000
1.268465,1.000000,0.200000,0.199210,0.000000,-0.004219, -0.397619,1.000000
1.302045,1.000000,0.200000,0.199210,0.000000,-0.009212, -0.397619,1.000000
1.334431,1.000000,0.200000,0.199210,0.000000,0.011819, -0.397619,1.000000
1.361863,1.000000,0.200000,0.199210,0.000000,-0.004086, -0.397619,1.000000
1.389719,1.000000,0.200000,0.199239,0.000000,0.000402, -0.397709,1.000000
1.425649,1.000000,0.200000,0.199210,0.000000,0.009144, -0.397619,1.000000
1.457138,1.000000,0.200000,0.199210,0.000000,-0.005841, -0.397619,1.000000
1.483824,1.000000,0.200000,0.199210,0.000000,0.007278, -0.397619,1.000000
1.516535,1.000000,0.200000,0.199210,0.000000,-0.012147, -0.397619,1.000000
1.548491,1.000000,0.200000,0.199210,0.000000,0.023848, -0.397619,1.000000
